-Q19164038	P304	"233–235, 246–248, 264–267"
-Q19164038	P433	"15–17"
Q61750586	P304	"865–870"	P433	"52"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"52"	P304	"865–870"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P1433	Q655617	P304	"833–838"	P304	"849–854"	P304	"865–870"	P433	"50–52"	P577	+1877-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
-Q61750586	P304	"833–838, 849–854, 865–870"
-Q61750586	P433	"50–52"
Q61750586	P304	"833–838"	P433	"50"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"50"	P304	"833–838"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P304	"849–854"	P433	"51"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"51"	P304	"849–854"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P304	"865–870"	P433	"52"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"52"	P304	"865–870"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P1433	Q655617	P304	"833–838"	P304	"849–854"	P304	"865–870"	P433	"50–52"	P577	+1877-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
-Q61750586	P304	"833–838, 849–854, 865–870"
-Q61750586	P433	"50–52"
Q61750586	P304	"833–838"	P433	"50"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"50"	P304	"833–838"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P304	"849–854"	P433	"51"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"51"	P304	"849–854"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P304	"865–870"	P433	"52"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P433	"52"	P304	"865–870"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
Q61750586	P1433	Q655617	P304	"833–838"	P304	"849–854"	P304	"865–870"	P433	"50–52"	P577	+1877-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/2d725d487f32756d2c924ead7b14d7c2faeff24c"
-Q61823458	P304	"417–420, 433–436, 450–453, 465–468, 481–485, 497–500, 513–516, 529–532, 549–552, 569–572, 589–592, 622–624"
-Q61823458	P433	"27–38"
Q61823458	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"450–453"	P433	"29"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"29"	P304	"450–453"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"465–468"	P433	"30"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"30"	P304	"465–468"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"481–485"	P433	"31"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"31"	P304	"481–485"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"497–500"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"32"	P304	"497–500"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"513–516"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"33"	P304	"513–516"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"529–532"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"34"	P304	"529–532"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"549–552"	P433	"35"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"35"	P304	"549–552"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"569–572"	P433	"36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"36"	P304	"569–572"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"589–592"	P433	"37"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"37"	P304	"589–592"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"622–624"	P433	"38"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"38"	P304	"622–624"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P1433	Q655617	P304	"417–420"	P304	"433–436"	P304	"450–453"	P304	"465–468"	P304	"481–485"	P304	"497–500"	P304	"513–516"	P304	"529–532"	P304	"549–552"	P304	"569–572"	P304	"589–592"	P304	"622–624"	P433	"27–38"	P577	+1870-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
-Q61823458	P304	"417–420, 433–436, 450–453, 465–468, 481–485, 497–500, 513–516, 529–532, 549–552, 569–572, 589–592, 622–624"
-Q61823458	P433	"27–38"
Q61823458	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"450–453"	P433	"29"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"29"	P304	"450–453"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"465–468"	P433	"30"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"30"	P304	"465–468"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"481–485"	P433	"31"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"31"	P304	"481–485"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"497–500"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"32"	P304	"497–500"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"513–516"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"33"	P304	"513–516"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"529–532"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"34"	P304	"529–532"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"549–552"	P433	"35"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"35"	P304	"549–552"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"569–572"	P433	"36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"36"	P304	"569–572"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"589–592"	P433	"37"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"37"	P304	"589–592"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"622–624"	P433	"38"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"38"	P304	"622–624"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P1433	Q655617	P304	"417–420"	P304	"433–436"	P304	"450–453"	P304	"465–468"	P304	"481–485"	P304	"497–500"	P304	"513–516"	P304	"529–532"	P304	"549–552"	P304	"569–572"	P304	"589–592"	P304	"622–624"	P433	"27–38"	P577	+1870-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
-Q61823458	P304	"417–420, 433–436, 450–453, 465–468, 481–485, 497–500, 513–516, 529–532, 549–552, 569–572, 589–592, 622–624"
-Q61823458	P433	"27–38"
Q61823458	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"450–453"	P433	"29"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"29"	P304	"450–453"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"465–468"	P433	"30"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"30"	P304	"465–468"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"481–485"	P433	"31"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"31"	P304	"481–485"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"497–500"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"32"	P304	"497–500"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"513–516"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"33"	P304	"513–516"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"529–532"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"34"	P304	"529–532"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"549–552"	P433	"35"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"35"	P304	"549–552"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"569–572"	P433	"36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"36"	P304	"569–572"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"589–592"	P433	"37"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"37"	P304	"589–592"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"622–624"	P433	"38"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"38"	P304	"622–624"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P1433	Q655617	P304	"417–420"	P304	"433–436"	P304	"450–453"	P304	"465–468"	P304	"481–485"	P304	"497–500"	P304	"513–516"	P304	"529–532"	P304	"549–552"	P304	"569–572"	P304	"589–592"	P304	"622–624"	P433	"27–38"	P577	+1870-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
-Q61823458	P304	"417–420, 433–436, 450–453, 465–468, 481–485, 497–500, 513–516, 529–532, 549–552, 569–572, 589–592, 622–624"
-Q61823458	P433	"27–38"
Q61823458	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"450–453"	P433	"29"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"29"	P304	"450–453"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"465–468"	P433	"30"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"30"	P304	"465–468"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"481–485"	P433	"31"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"31"	P304	"481–485"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"497–500"	P433	"32"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"32"	P304	"497–500"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"513–516"	P433	"33"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"33"	P304	"513–516"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"529–532"	P433	"34"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"34"	P304	"529–532"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"549–552"	P433	"35"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"35"	P304	"549–552"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"569–572"	P433	"36"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"36"	P304	"569–572"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"589–592"	P433	"37"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"37"	P304	"589–592"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P304	"622–624"	P433	"38"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P433	"38"	P304	"622–624"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
Q61823458	P1433	Q655617	P304	"417–420"	P304	"433–436"	P304	"450–453"	P304	"465–468"	P304	"481–485"	P304	"497–500"	P304	"513–516"	P304	"529–532"	P304	"549–552"	P304	"569–572"	P304	"589–592"	P304	"622–624"	P433	"27–38"	P577	+1870-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/8d82352e80cda68e8133aadabddbf41642f9d836"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61970955	P304	"417–420, 433–436"
-Q61970955	P433	"27–28"
Q61970955	P304	"417–420"	P433	"27"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"27"	P304	"417–420"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P304	"433–436"	P433	"28"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P433	"28"	P304	"433–436"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
Q61970955	P1433	Q655617	P304	"417–420"	P304	"433–436"	P433	"27–28"	P577	+1862-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/b9b4e96e6dd8b43f5cab3a10dea815b0a88cece8"
-Q61711092	P304	"649–651, 663–665"
-Q61711092	P433	"41–42"
Q61711092	P304	"649–651"	P433	"41"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P433	"41"	P304	"649–651"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P304	"663–665"	P433	"42"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P433	"42"	P304	"663–665"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P1433	Q655617	P304	"649–651"	P304	"663–665"	P433	"41–42"	P577	+1868-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
-Q61711092	P304	"649–651, 663–665"
-Q61711092	P433	"41–42"
Q61711092	P304	"649–651"	P433	"41"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P433	"41"	P304	"649–651"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P304	"663–665"	P433	"42"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P433	"42"	P304	"663–665"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
Q61711092	P1433	Q655617	P304	"649–651"	P304	"663–665"	P433	"41–42"	P577	+1868-01-01T00:00:00Z	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
-Q61711092	P304	"649–651, 663–665"
-Q61711092	P433	"41–42"
Q61711092	P304	"649–651"	P433	"41"	S143	Q15522295	S4656	"http://www.wikidata.org/reference/d45fc879070b72e877b279c44621d523bb383e28"
